id,id_salarié,date_de_début,type,distance_m,date_de_fin,temps_écoulé_s,commentaire
1950,45221,2026-02-02 13:40:49.194741,Escalade,,2026-02-02 14:12:39.194741,1910,Reprise du sport :)
1951,45221,2025-10-14 00:41:39.765001,Vélo,6801.0,2025-10-14 03:12:53.765001,9074,Séance intense
1952,45221,2025-06-19 13:07:37.841231,Natation,2788.0,2025-06-19 13:43:03.841231,2126,Séance intense
1953,45221,2026-04-03 20:59:38.659995,Vélo,21545.0,2026-04-03 22:10:49.659995,4271,Bon rythme aujourd'hui
1954,45221,2025-11-16 16:51:34.171089,Randonnée,25012.0,2025-11-16 18:11:27.171089,4793,
1955,86948,2025-11-24 06:22:21.501121,Marche,2823.0,2025-11-24 07:42:33.501121,4812,
1956,86948,2026-04-02 04:37:46.702811,Fitness,8333.0,2026-04-02 06:01:36.702811,5030,Sortie entre collègues
1957,86948,2025-11-02 13:43:18.836291,Natation,1790.0,2025-11-02 15:04:12.836291,4854,Bon rythme aujourd'hui
1958,86948,2025-12-25 11:16:16.500585,Escalade,,2025-12-25 13:11:25.500585,6909,Bon rythme aujourd'hui
1959,86948,2025-10-22 17:29:38.655560,Fitness,4257.0,2025-10-22 19:24:59.655560,6921,
1960,86948,2025-08-29 21:05:33.651856,Vélo,31726.0,2025-08-30 00:44:22.651856,13129,Reprise du sport :)
1961,86948,2025-10-14 14:20:37.046861,Escalade,,2025-10-14 15:28:06.046861,4049,Super séance
1962,86948,2025-12-04 11:25:14.560453,Randonnée,10255.0,2025-12-04 12:52:15.560453,5221,Activité tranquille
1963,86948,2025-09-27 17:04:52.677927,Randonnée,20191.0,2025-09-27 20:57:56.677927,13984,
1964,86948,2025-11-24 00:08:43.971299,Vélo,10275.0,2025-11-24 00:59:54.971299,3071,Super séance
1965,86948,2025-08-08 12:55:23.439683,Tennis,9481.0,2025-08-08 14:43:16.439683,6473,Super séance
1966,86948,2026-04-18 00:21:23.364622,Natation,2954.0,2026-04-18 01:21:46.364622,3623,Séance intense
1967,86948,2025-07-10 17:21:35.463260,Marche,5652.0,2025-07-10 18:33:36.463260,4321,Super séance
1968,86948,2025-12-26 15:18:54.485780,Marche,2380.0,2025-12-26 16:00:49.485780,2515,Activité tranquille
1969,86948,2025-08-01 16:09:19.982397,Tennis,9670.0,2025-08-01 17:30:13.982397,4854,Bon rythme aujourd'hui
1970,86948,2025-07-31 03:18:25.400099,Fitness,8759.0,2025-07-31 04:14:00.400099,3335,Super séance
1971,86948,2026-02-15 17:29:43.202260,Natation,2152.0,2026-02-15 17:59:53.202260,1810,Reprise du sport :)
1972,86948,2025-11-02 19:36:43.747784,Course à pied,18858.0,2025-11-02 21:38:06.747784,7283,Reprise du sport :)
1973,86948,2026-01-06 23:43:43.963828,Tennis,2524.0,2026-01-07 00:38:50.963828,3307,Sortie entre collègues
1974,86948,2026-02-06 09:54:21.861685,Escalade,,2026-02-06 11:44:35.861685,6614,Sortie entre collègues
1975,86948,2025-10-20 00:20:29.802702,Randonnée,12502.0,2025-10-20 04:46:22.802702,15953,
1976,86948,2025-12-31 12:22:55.184241,Course à pied,10004.0,2025-12-31 13:58:48.184241,5753,Bon rythme aujourd'hui
1977,86948,2026-01-09 05:01:06.223634,Fitness,8592.0,2026-01-09 05:32:02.223634,1856,Sortie entre collègues
1978,86948,2025-07-05 11:36:28.073251,Escalade,,2025-07-05 12:45:10.073251,4122,Bon rythme aujourd'hui
1979,86948,2025-10-15 13:55:47.860093,Fitness,6173.0,2025-10-15 14:37:08.860093,2481,Séance intense
1980,86948,2025-08-11 11:21:55.293258,Fitness,9204.0,2025-08-11 12:06:08.293258,2653,Reprise du sport :)
1981,86948,2025-07-26 20:02:57.350854,Fitness,4386.0,2025-07-26 21:21:39.350854,4722,Reprise du sport :)
1982,86948,2025-09-08 15:28:00.670198,Escalade,,2025-09-08 17:25:39.670198,7059,Sortie entre collègues
1983,86948,2025-09-24 22:48:26.199069,Tennis,9649.0,2025-09-24 23:23:21.199069,2095,Reprise du sport :)
1984,34899,2025-08-09 21:25:36.615873,Course à pied,23332.0,2025-08-09 22:32:16.615873,4000,Sortie entre collègues
1985,34899,2026-02-13 12:41:02.032763,Tennis,4010.0,2026-02-13 14:29:24.032763,6502,Bon rythme aujourd'hui
1986,34899,2025-07-21 15:50:37.943062,Fitness,1687.0,2025-07-21 16:47:33.943062,3416,Bon rythme aujourd'hui
1987,34899,2026-02-03 07:40:28.793701,Course à pied,17566.0,2026-02-03 09:29:37.793701,6549,
1988,34899,2025-05-23 12:22:50.861157,Tennis,8432.0,2025-05-23 13:53:14.861157,5424,Belle progression
1989,34899,2025-07-11 14:06:28.756732,Tennis,1912.0,2025-07-11 15:02:24.756732,3356,Sortie entre collègues
1990,34899,2025-05-08 01:21:09.944745,Randonnée,29607.0,2025-05-08 04:15:23.944745,10454,Belle progression
1991,34899,2025-06-18 11:02:33.217279,Fitness,9697.0,2025-06-18 11:48:25.217279,2752,
1992,34899,2025-08-10 11:18:46.770936,Course à pied,12203.0,2025-08-10 13:23:24.770936,7478,Reprise du sport :)
1993,34899,2025-08-24 00:04:40.692936,Tennis,5074.0,2025-08-24 01:44:47.692936,6007,Activité tranquille
1994,34899,2025-08-18 11:29:15.064106,Marche,9272.0,2025-08-18 13:25:16.064106,6961,Bon rythme aujourd'hui
1995,34899,2025-07-28 10:12:20.825158,Natation,1089.0,2025-07-28 11:23:42.825158,4282,Reprise du sport :)
1996,34899,2025-07-10 09:16:23.394378,Fitness,6537.0,2025-07-10 11:04:49.394378,6506,Activité tranquille
1997,34899,2025-07-19 02:15:02.516469,Tennis,3705.0,2025-07-19 03:34:11.516469,4749,Belle progression
1998,34899,2025-10-28 10:11:48.535021,Fitness,7369.0,2025-10-28 10:45:17.535021,2009,Séance intense
1999,34899,2025-11-30 03:50:59.515756,Randonnée,14196.0,2025-11-30 06:46:48.515756,10549,Bon rythme aujourd'hui
2000,34899,2025-10-25 23:27:25.454197,Natation,1052.0,2025-10-25 23:47:54.454197,1229,Bon rythme aujourd'hui
2001,34899,2026-01-02 18:12:15.805942,Escalade,,2026-01-02 19:18:30.805942,3975,Sortie entre collègues
2002,34899,2025-08-16 05:12:54.607107,Vélo,30872.0,2025-08-16 06:12:21.607107,3567,Super séance
2003,34899,2025-05-08 20:00:08.022176,Fitness,5525.0,2025-05-08 21:52:35.022176,6747,Reprise du sport :)
2004,34899,2025-12-11 10:40:15.091194,Course à pied,21569.0,2025-12-11 12:33:53.091194,6818,Séance intense
2005,34899,2025-12-24 15:04:10.368404,Escalade,,2025-12-24 15:57:48.368404,3218,Séance intense
2006,34899,2025-10-14 18:07:36.962299,Course à pied,13647.0,2025-10-14 20:26:39.962299,8343,Séance intense
2007,34899,2025-07-16 17:29:18.645321,Course à pied,12120.0,2025-07-16 19:46:23.645321,8225,Activité tranquille
2008,34899,2025-08-19 01:49:29.413881,Course à pied,23082.0,2025-08-19 02:26:52.413881,2243,Belle progression
2009,34899,2026-01-06 16:55:22.520921,Course à pied,13711.0,2026-01-06 18:51:09.520921,6947,Reprise du sport :)
2010,34899,2026-04-26 15:26:45.983030,Fitness,5941.0,2026-04-26 16:53:39.983030,5214,Super séance
2011,34899,2025-11-03 23:06:48.360246,Course à pied,9305.0,2025-11-04 00:16:10.360246,4162,Bon rythme aujourd'hui
2012,34899,2025-06-21 01:12:36.941747,Escalade,,2025-06-21 02:25:02.941747,4346,Séance intense
2013,34899,2026-04-24 03:05:39.040704,Randonnée,22862.0,2026-04-24 06:40:16.040704,12877,Sortie entre collègues
2014,34899,2026-02-06 02:19:54.975307,Fitness,7049.0,2026-02-06 03:55:55.975307,5761,Sortie entre collègues
2015,34899,2025-08-06 07:44:05.593495,Marche,5597.0,2025-08-06 09:36:44.593495,6759,Reprise du sport :)
2016,34899,2026-01-08 23:48:51.763452,Tennis,6985.0,2026-01-09 01:41:43.763452,6772,Reprise du sport :)
2017,36827,2026-01-22 01:07:17.061338,Course à pied,15452.0,2026-01-22 02:21:19.061338,4442,Séance intense
2018,36827,2025-08-13 13:28:38.090038,Vélo,64519.0,2025-08-13 16:16:42.090038,10084,Reprise du sport :)
2019,36827,2025-05-10 20:33:15.702157,Course à pied,21524.0,2025-05-10 22:15:40.702157,6145,Bon rythme aujourd'hui
2020,36827,2025-06-16 09:09:54.476581,Natation,898.0,2025-06-16 10:18:03.476581,4089,Activité tranquille
2021,36827,2026-04-10 23:30:43.543622,Tennis,5414.0,2026-04-11 00:44:31.543622,4428,Belle progression
2022,36827,2025-05-31 09:46:07.942067,Marche,4859.0,2025-05-31 11:21:26.942067,5719,Super séance
2023,36827,2025-11-27 20:37:03.262063,Escalade,,2025-11-27 21:30:22.262063,3199,Séance intense
2024,36827,2025-12-24 02:20:03.628805,Natation,2583.0,2025-12-24 03:28:27.628805,4104,Activité tranquille
2025,36827,2025-05-19 11:52:57.173585,Course à pied,6806.0,2025-05-19 13:20:07.173585,5230,Sortie entre collègues
2026,36827,2025-09-17 11:03:48.515456,Vélo,26186.0,2025-09-17 14:52:40.515456,13732,Sortie entre collègues
2027,36827,2025-10-06 18:54:49.511542,Randonnée,5763.0,2025-10-06 21:07:35.511542,7966,Reprise du sport :)
2028,36827,2025-11-16 11:44:59.240750,Randonnée,19221.0,2025-11-16 12:54:12.240750,4153,Séance intense
2029,36827,2025-09-12 00:28:56.817870,Course à pied,13803.0,2025-09-12 01:24:05.817870,3309,
2030,36827,2025-05-24 05:11:39.601644,Natation,2766.0,2025-05-24 06:16:49.601644,3910,Séance intense
2031,36827,2025-12-10 18:29:27.826681,Escalade,,2025-12-10 19:46:38.826681,4631,Super séance
2032,36827,2025-12-22 14:07:22.369549,Natation,858.0,2025-12-22 14:50:17.369549,2575,Reprise du sport :)
2033,36827,2025-12-05 17:17:21.772309,Vélo,78822.0,2025-12-05 20:57:47.772309,13226,Sortie entre collègues
2034,36827,2025-09-11 12:52:30.061416,Escalade,,2025-09-11 14:46:26.061416,6836,Bon rythme aujourd'hui
2035,36827,2026-01-31 04:09:57.443873,Marche,2102.0,2026-01-31 05:00:58.443873,3061,Séance intense
2036,36827,2025-06-13 15:08:46.070789,Fitness,5650.0,2025-06-13 16:30:50.070789,4924,Belle progression
2037,36827,2025-05-02 14:51:55.887494,Escalade,,2025-05-02 15:40:14.887494,2899,Super séance
2038,36827,2025-06-18 22:02:28.509310,Natation,1714.0,2025-06-18 22:35:57.509310,2009,Super séance
2039,36827,2025-07-04 04:09:57.538015,Randonnée,18573.0,2025-07-04 07:54:18.538015,13461,Reprise du sport :)
2040,36827,2025-11-22 10:56:02.662572,Fitness,3232.0,2025-11-22 12:19:38.662572,5016,Sortie entre collègues
2041,36827,2025-11-14 21:32:36.211644,Randonnée,6888.0,2025-11-15 03:02:23.211644,19787,
2042,36827,2025-12-11 06:05:27.130910,Vélo,16154.0,2025-12-11 09:14:30.130910,11343,Belle progression
2043,36827,2026-03-02 23:41:58.696879,Tennis,3762.0,2026-03-03 00:42:51.696879,3653,Super séance
2044,36827,2026-01-27 04:18:06.656353,Tennis,7443.0,2026-01-27 06:00:10.656353,6124,Reprise du sport :)
2045,36827,2025-10-02 09:51:18.193188,Randonnée,20999.0,2025-10-02 11:07:19.193188,4561,Bon rythme aujourd'hui
2046,36827,2025-09-22 21:05:00.759206,Escalade,,2025-09-22 22:07:39.759206,3759,Belle progression
2047,36827,2025-11-23 10:16:15.897540,Course à pied,16645.0,2025-11-23 11:33:33.897540,4638,Belle progression
2048,66425,2025-08-14 05:03:01.124086,Marche,8911.0,2025-08-14 06:12:33.124086,4172,Bon rythme aujourd'hui
2049,66425,2025-07-24 10:29:00.050728,Randonnée,21969.0,2025-07-24 13:56:38.050728,12458,Reprise du sport :)
2050,66425,2025-12-12 15:53:41.297687,Vélo,72575.0,2025-12-12 18:07:38.297687,8037,Super séance
2051,66425,2025-11-24 03:01:56.232600,Course à pied,6543.0,2025-11-24 05:26:49.232600,8693,
2052,66425,2025-09-15 01:07:35.085652,Tennis,6001.0,2025-09-15 01:49:32.085652,2517,Séance intense
2053,66425,2025-09-19 11:14:53.483097,Escalade,,2025-09-19 12:01:33.483097,2800,Activité tranquille
2054,66425,2025-11-08 12:53:27.148972,Natation,2326.0,2025-11-08 13:18:48.148972,1521,Reprise du sport :)
2055,66425,2026-01-09 01:06:08.356944,Marche,12221.0,2026-01-09 03:04:03.356944,7075,Reprise du sport :)
2056,66425,2025-12-29 14:41:04.180125,Randonnée,29574.0,2025-12-29 17:49:25.180125,11301,
2057,66425,2025-09-11 14:38:04.721721,Course à pied,7113.0,2025-09-11 16:56:30.721721,8306,Belle progression
2058,66425,2025-09-04 16:32:47.331345,Vélo,25367.0,2025-09-04 19:19:51.331345,10024,Sortie entre collègues
2059,66425,2026-01-08 11:46:01.892378,Fitness,3521.0,2026-01-08 13:03:05.892378,4624,Super séance
2060,66425,2025-10-14 13:21:57.663076,Marche,1082.0,2025-10-14 14:33:45.663076,4308,Activité tranquille
2061,66425,2025-07-14 03:18:26.497051,Fitness,6266.0,2025-07-14 05:08:32.497051,6606,Super séance
2062,66425,2026-04-20 16:41:32.840849,Escalade,,2026-04-20 18:31:12.840849,6580,Bon rythme aujourd'hui
2063,66425,2026-04-26 15:51:55.576231,Natation,2334.0,2026-04-26 17:14:33.576231,4958,Séance intense
2064,66425,2025-11-10 12:50:23.471426,Vélo,28849.0,2025-11-10 13:55:50.471426,3927,Sortie entre collègues
2065,66425,2026-02-01 10:43:55.064787,Vélo,72745.0,2026-02-01 13:18:34.064787,9279,
2066,66425,2026-02-02 16:03:51.665213,Escalade,,2026-02-02 17:07:57.665213,3846,Séance intense
2067,66425,2026-03-24 15:54:30.107743,Vélo,33107.0,2026-03-24 17:02:12.107743,4062,Activité tranquille
2068,66425,2025-07-15 17:06:24.015159,Randonnée,18496.0,2025-07-15 20:10:53.015159,11069,Séance intense
2069,66425,2025-12-13 00:03:24.550632,Randonnée,17680.0,2025-12-13 03:46:03.550632,13359,Bon rythme aujourd'hui
2070,66425,2025-05-17 19:25:58.549209,Escalade,,2025-05-17 21:08:06.549209,6128,Bon rythme aujourd'hui
2071,66425,2025-08-25 13:38:21.311233,Tennis,3320.0,2025-08-25 15:23:38.311233,6317,Belle progression
2072,66425,2025-05-17 10:53:15.021988,Marche,11116.0,2025-05-17 12:30:48.021988,5853,Super séance
2073,66425,2025-11-11 00:57:32.733400,Vélo,12442.0,2025-11-11 02:23:24.733400,5152,
2074,66425,2026-02-27 16:23:34.551589,Randonnée,6324.0,2026-02-27 21:37:15.551589,18821,Belle progression
2075,66425,2025-06-04 10:46:17.562834,Marche,11159.0,2025-06-04 12:17:03.562834,5446,Bon rythme aujourd'hui
2076,66425,2026-04-10 06:25:38.074438,Fitness,9809.0,2026-04-10 07:56:57.074438,5479,Activité tranquille
2077,66425,2026-02-04 11:50:18.511627,Tennis,1896.0,2026-02-04 13:39:40.511627,6562,Reprise du sport :)
2078,66425,2026-04-17 21:15:41.721878,Marche,5477.0,2026-04-17 21:51:13.721878,2132,Activité tranquille
2079,66425,2025-12-04 07:52:42.461533,Natation,2067.0,2025-12-04 08:50:34.461533,3472,Bon rythme aujourd'hui
2080,66425,2026-03-24 05:36:29.629992,Vélo,72353.0,2026-03-24 07:20:03.629992,6214,Sortie entre collègues
2081,66425,2025-07-02 12:49:09.953508,Course à pied,8341.0,2025-07-02 14:18:43.953508,5374,Activité tranquille
2082,66425,2026-03-28 04:34:19.022045,Course à pied,20752.0,2026-03-28 05:49:01.022045,4482,Sortie entre collègues
2083,66425,2025-05-05 09:05:39.356307,Marche,2281.0,2025-05-05 10:46:02.356307,6023,Reprise du sport :)
2084,66425,2026-04-24 09:50:04.379855,Tennis,1968.0,2026-04-24 11:49:21.379855,7157,Super séance
2085,66425,2025-09-18 11:29:58.058289,Natation,1866.0,2025-09-18 12:27:38.058289,3460,Reprise du sport :)
2086,66425,2025-10-10 12:32:32.673357,Tennis,3767.0,2025-10-10 13:03:52.673357,1880,Super séance
2087,77789,2025-07-24 10:13:51.682692,Course à pied,10476.0,2025-07-24 12:27:39.682692,8028,Super séance
2088,77789,2025-09-02 09:23:12.875051,Natation,1093.0,2025-09-02 09:49:47.875051,1595,Activité tranquille
2089,77789,2025-09-30 17:54:04.414604,Natation,1402.0,2025-09-30 18:18:56.414604,1492,Séance intense
2090,77789,2025-11-28 16:40:38.702309,Tennis,3401.0,2025-11-28 17:38:33.702309,3475,Séance intense
2091,77789,2025-10-21 06:08:29.351144,Course à pied,12398.0,2025-10-21 08:34:09.351144,8740,
2092,77789,2025-11-08 06:39:20.060024,Course à pied,13192.0,2025-11-08 07:45:44.060024,3984,Séance intense
2093,77789,2025-09-10 03:53:37.760145,Course à pied,24557.0,2025-09-10 04:31:43.760145,2286,
2094,77789,2026-02-04 23:25:33.466980,Course à pied,4710.0,2026-02-05 00:05:59.466980,2426,Activité tranquille
2095,77789,2025-11-06 19:42:51.362819,Course à pied,17913.0,2025-11-06 21:38:02.362819,6911,Reprise du sport :)
2096,77789,2025-11-08 18:34:25.289402,Escalade,,2025-11-08 19:23:00.289402,2915,Reprise du sport :)
2097,77789,2026-03-08 09:10:00.156562,Tennis,9456.0,2026-03-08 10:04:46.156562,3286,Séance intense
2098,77789,2025-06-03 00:18:41.100231,Escalade,,2025-06-03 00:50:07.100231,1886,Bon rythme aujourd'hui
2099,46158,2025-11-22 14:51:20.601632,Fitness,1182.0,2025-11-22 16:09:30.601632,4690,Belle progression
2100,46158,2026-04-17 20:35:04.041227,Fitness,5214.0,2026-04-17 21:31:46.041227,3402,Belle progression
2101,46158,2025-07-05 07:11:22.054830,Course à pied,14168.0,2025-07-05 08:36:38.054830,5116,Super séance
2102,46158,2025-10-05 00:51:39.951365,Fitness,9291.0,2025-10-05 02:31:51.951365,6012,Bon rythme aujourd'hui
2103,46158,2025-10-17 01:23:35.883219,Natation,1186.0,2025-10-17 02:42:04.883219,4709,Bon rythme aujourd'hui
2104,34382,2025-10-16 12:22:16.740798,Natation,1111.0,2025-10-16 13:38:54.740798,4598,Activité tranquille
2105,34382,2026-01-28 01:43:40.630615,Natation,2159.0,2026-01-28 02:46:13.630615,3753,Séance intense
2106,34382,2026-01-24 16:04:33.017279,Escalade,,2026-01-24 18:00:38.017279,6965,Activité tranquille
2107,34382,2025-08-06 03:48:46.015329,Marche,12690.0,2025-08-06 05:10:07.015329,4881,Séance intense
2108,34382,2025-12-22 10:27:29.077110,Course à pied,7512.0,2025-12-22 10:47:44.077110,1215,
2109,34382,2025-06-28 18:34:51.917275,Escalade,,2025-06-28 20:34:24.917275,7173,Sortie entre collègues
2110,34382,2025-12-08 21:38:13.891480,Randonnée,29237.0,2025-12-08 22:39:56.891480,3703,Sortie entre collègues
2111,34382,2026-02-06 21:27:18.829986,Course à pied,4047.0,2026-02-06 22:35:40.829986,4102,
2112,34382,2025-05-13 01:14:33.185045,Fitness,9606.0,2025-05-13 02:50:38.185045,5765,Reprise du sport :)
2113,34382,2026-03-02 06:13:23.550387,Escalade,,2026-03-02 07:31:08.550387,4665,Belle progression
2114,34382,2026-03-09 05:00:10.674628,Tennis,7777.0,2026-03-09 06:55:19.674628,6909,Séance intense
2115,34382,2026-04-27 11:27:07.333021,Natation,2052.0,2026-04-27 12:19:44.333021,3157,Séance intense
2116,34382,2025-11-07 23:44:59.723621,Fitness,8775.0,2025-11-08 01:06:25.723621,4886,Séance intense
2117,34382,2025-10-30 11:53:45.864948,Tennis,4219.0,2025-10-30 13:15:12.864948,4887,Séance intense
2118,34382,2025-10-17 23:43:02.281337,Tennis,2266.0,2025-10-18 00:51:48.281337,4126,Bon rythme aujourd'hui
2119,34382,2025-07-04 18:15:24.286875,Tennis,2145.0,2025-07-04 20:04:00.286875,6516,Sortie entre collègues
2120,34382,2025-10-20 00:06:18.801729,Randonnée,5104.0,2025-10-20 03:22:56.801729,11798,
2121,34382,2026-04-28 10:46:32.892085,Randonnée,29874.0,2026-04-28 16:34:36.892085,20884,Activité tranquille
2122,34382,2025-08-08 16:58:36.122621,Vélo,11066.0,2025-08-08 19:46:16.122621,10060,Activité tranquille
2123,34382,2025-06-25 09:50:34.741113,Natation,1295.0,2025-06-25 11:13:24.741113,4970,Bon rythme aujourd'hui
2124,34382,2025-06-29 10:23:27.642802,Vélo,48639.0,2025-06-29 12:04:32.642802,6065,Activité tranquille
2125,60141,2026-02-06 21:17:50.673560,Escalade,,2026-02-06 22:40:34.673560,4964,Activité tranquille
2126,60141,2026-01-04 12:34:52.458217,Fitness,8836.0,2026-01-04 13:12:11.458217,2239,Bon rythme aujourd'hui
2127,60141,2025-12-12 08:08:40.192893,Vélo,5924.0,2025-12-12 10:11:23.192893,7363,Super séance
2128,60141,2025-08-21 23:57:48.808665,Fitness,7769.0,2025-08-22 01:04:50.808665,4022,Belle progression
2129,60141,2026-02-07 15:16:56.968491,Course à pied,18482.0,2026-02-07 17:16:53.968491,7197,Activité tranquille
2130,60141,2026-01-09 04:17:53.396236,Tennis,3635.0,2026-01-09 05:30:41.396236,4368,Séance intense
2131,60141,2026-01-16 02:48:05.789427,Marche,13071.0,2026-01-16 03:20:07.789427,1922,Super séance
2132,60141,2026-01-31 18:15:59.147947,Marche,12567.0,2026-01-31 18:44:35.147947,1716,Activité tranquille
2133,60141,2025-12-04 16:59:09.255546,Marche,13513.0,2025-12-04 17:22:34.255546,1405,
2134,60141,2026-02-07 00:01:35.282379,Randonnée,17279.0,2026-02-07 02:40:54.282379,9559,Activité tranquille
2135,60141,2026-02-04 08:19:50.182269,Natation,905.0,2026-02-04 08:54:17.182269,2067,Séance intense
2136,60141,2026-02-02 02:14:29.264658,Escalade,,2026-02-02 02:58:16.264658,2627,Belle progression
2137,60141,2025-09-08 01:33:34.574869,Vélo,40314.0,2025-09-08 02:56:11.574869,4957,Reprise du sport :)
2138,60141,2025-07-26 13:26:25.306346,Tennis,6843.0,2025-07-26 14:00:14.306346,2029,Bon rythme aujourd'hui
2139,60141,2026-02-05 08:10:36.936158,Tennis,2246.0,2026-02-05 09:18:04.936158,4048,Belle progression
2140,60141,2025-10-12 03:51:44.322527,Tennis,3046.0,2025-10-12 05:16:04.322527,5060,Reprise du sport :)
2141,60141,2025-07-24 22:52:29.986942,Course à pied,13201.0,2025-07-25 00:26:46.986942,5657,Activité tranquille
2142,60141,2025-08-10 07:28:14.122614,Vélo,30475.0,2025-08-10 09:14:22.122614,6368,Bon rythme aujourd'hui
2143,60141,2025-09-02 06:03:37.982964,Randonnée,9124.0,2025-09-02 08:05:48.982964,7331,Séance intense
2144,60141,2025-08-23 13:12:41.253359,Escalade,,2025-08-23 15:05:27.253359,6766,Activité tranquille
2145,60141,2026-03-16 02:16:25.408357,Course à pied,21674.0,2026-03-16 03:36:17.408357,4792,
2146,60141,2025-08-17 23:49:26.423492,Vélo,15713.0,2025-08-18 03:18:55.423492,12569,Reprise du sport :)
2147,60141,2026-02-08 16:04:50.823317,Vélo,23898.0,2026-02-08 17:53:18.823317,6508,Super séance
2148,60141,2026-02-16 17:29:48.374655,Fitness,2842.0,2026-02-16 19:10:48.374655,6060,Belle progression
2149,60141,2025-06-06 11:56:38.000270,Randonnée,7351.0,2025-06-06 16:31:47.000270,16509,Activité tranquille
2150,60141,2025-08-19 09:57:06.672962,Fitness,4335.0,2025-08-19 11:37:22.672962,6016,Bon rythme aujourd'hui
2151,60141,2026-01-02 14:32:49.715870,Course à pied,24152.0,2026-01-02 16:04:36.715870,5507,Reprise du sport :)
2152,60141,2025-10-11 15:34:32.096196,Natation,2446.0,2025-10-11 16:36:19.096196,3707,Super séance
2153,60141,2026-01-31 11:59:41.426613,Escalade,,2026-01-31 12:47:43.426613,2882,
2154,60141,2025-08-20 06:33:23.303983,Vélo,24262.0,2025-08-20 09:29:01.303983,10538,Séance intense
2155,68454,2026-02-08 15:52:00.741340,Vélo,9452.0,2026-02-08 18:14:50.741340,8570,
2156,68454,2025-06-16 10:33:11.073694,Fitness,3509.0,2025-06-16 12:00:39.073694,5248,Activité tranquille
2157,68454,2025-08-03 08:23:22.065368,Course à pied,4929.0,2025-08-03 09:26:25.065368,3783,Séance intense
2158,68454,2025-09-09 21:45:22.661238,Marche,8759.0,2025-09-09 22:01:43.661238,981,Bon rythme aujourd'hui
2159,68454,2025-07-08 23:42:34.874355,Tennis,2399.0,2025-07-09 01:41:01.874355,7107,Belle progression
2160,45725,2025-05-11 12:28:24.981275,Tennis,8901.0,2025-05-11 13:19:42.981275,3078,Belle progression
2161,45725,2025-12-07 23:23:04.776461,Course à pied,17882.0,2025-12-08 01:24:54.776461,7310,Belle progression
2162,45725,2025-04-29 11:43:54.766275,Randonnée,27906.0,2025-04-29 16:33:06.766275,17352,Séance intense
2163,45725,2025-07-06 10:49:53.673440,Course à pied,13573.0,2025-07-06 11:09:58.673440,1205,Super séance
2164,45725,2025-12-01 22:00:49.059966,Escalade,,2025-12-01 22:46:29.059966,2740,Super séance
2165,45725,2026-01-12 21:56:28.409951,Natation,2430.0,2026-01-12 23:24:52.409951,5304,
2166,45725,2026-04-27 10:28:38.056463,Escalade,,2026-04-27 11:09:05.056463,2427,Séance intense
2167,45725,2025-06-11 04:35:08.740389,Course à pied,8691.0,2025-06-11 05:09:25.740389,2057,
2168,45725,2025-09-17 17:37:06.883744,Natation,1658.0,2025-09-17 18:27:08.883744,3002,Activité tranquille
2169,45725,2025-05-21 05:30:01.583740,Randonnée,23526.0,2025-05-21 08:47:26.583740,11845,Sortie entre collègues
2170,45725,2026-02-28 08:03:05.852375,Fitness,8518.0,2026-02-28 09:47:39.852375,6274,Belle progression
2171,45725,2025-07-02 14:34:13.697546,Randonnée,10244.0,2025-07-02 17:50:14.697546,11761,Activité tranquille
2172,45725,2026-01-10 13:44:30.297999,Fitness,9542.0,2026-01-10 14:24:32.297999,2402,Super séance
2173,45725,2026-02-25 16:16:56.477602,Randonnée,24705.0,2026-02-25 20:46:44.477602,16188,Reprise du sport :)
2174,45725,2026-02-10 02:29:27.694556,Escalade,,2026-02-10 03:23:59.694556,3272,
2175,45725,2025-09-15 22:50:56.714635,Natation,2875.0,2025-09-15 23:59:48.714635,4132,Sortie entre collègues
2176,45725,2025-11-13 15:19:47.027211,Natation,1619.0,2025-11-13 15:51:22.027211,1895,Belle progression
2177,45725,2025-11-22 12:59:35.266878,Natation,1279.0,2025-11-22 13:24:50.266878,1515,Séance intense
2178,45725,2025-07-12 20:51:44.114677,Marche,11407.0,2025-07-12 21:08:41.114677,1017,
2179,45725,2026-02-23 07:03:27.695805,Marche,2586.0,2026-02-23 08:53:28.695805,6601,Sortie entre collègues
2180,45725,2026-04-16 00:19:22.108138,Natation,1841.0,2026-04-16 01:40:56.108138,4894,Super séance
2181,45725,2026-01-28 14:08:20.209000,Escalade,,2026-01-28 15:36:39.209000,5299,
2182,45725,2025-07-02 14:39:26.525627,Escalade,,2025-07-02 16:00:03.525627,4837,Activité tranquille
2183,45725,2026-03-10 08:32:50.630769,Natation,2336.0,2026-03-10 09:14:22.630769,2492,Sortie entre collègues
2184,45725,2026-03-07 03:55:33.925659,Course à pied,16927.0,2026-03-07 04:16:28.925659,1255,Séance intense
2185,45725,2025-11-21 16:03:47.496179,Escalade,,2025-11-21 16:55:43.496179,3116,
2186,45725,2025-06-30 05:17:23.118073,Escalade,,2025-06-30 06:55:47.118073,5904,Bon rythme aujourd'hui
2187,45725,2026-02-14 02:13:00.786280,Marche,12574.0,2026-02-14 03:45:26.786280,5546,Super séance
2188,45725,2025-10-09 23:24:04.568165,Randonnée,22745.0,2025-10-10 01:55:36.568165,9092,Bon rythme aujourd'hui
2189,45725,2025-10-03 22:10:23.318303,Natation,2719.0,2025-10-03 22:34:31.318303,1448,Activité tranquille
